Full Name,Academic Performance,Attendance Percentage,Seat Zone,Grades,Academic Stress,Motivation,Depression,Sleep Disorder,Study Life Balance,Family Pressures,Parents Marital Status,Family Income Level,Housing Status,Has Private Study Room,Daily Food Availability,Has School Uniform,Has Stationery,Receives Private Tutoring,Daily Study Hours,Works After School,Has Electronic Device,Device Usage Purpose,Has Social Media Accounts,Daily Screen Time,Social Media Impact On Studies,Content Type Watched,Plays Video Games,Daily Gaming Hours
Ashley Ibarra,Average,76.84,Middle,Mathematics:61.87; Art:66.73; Physics:62.39; Chemistry:61.95; History:61.32; English Language:67.13; Geography:66.54; Biology:64.99,Moderate,Moderate,FALSE,High,Needs Improvement,Moderate,Separated,3236.97,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,5.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Edgar Lee,Average,93.36,Side,Mathematics:48.71; Art:54.46; Physics:63.87; Chemistry:57.99; History:56.56; English Language:65.32; Geography:58.19; Biology:60.56,Low,Low,TRUE,Moderate,Moderate,High,Widowed,1571.52,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,3.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Andrew Johnson,Good,94.56,Side,Mathematics:99.66; Art:86.96; Physics:96.05; Chemistry:93.34; History:89.35; English Language:94.36; Geography:99.94; Biology:99.43,High,High,TRUE,Moderate,Good,Low,Widowed,4367.59,Rented,FALSE,TRUE,TRUE,TRUE,TRUE,2.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.3
Devin Hill,Average,80.82,Side,Mathematics:68.86; Art:68.53; Physics:66.81; Chemistry:74.27; History:61.09; English Language:71.00; Geography:73.62; Biology:70.82,High,High,FALSE,Low,Needs Improvement,None,Single,3305.61,Rented,TRUE,FALSE,FALSE,FALSE,TRUE,5.1,FALSE,TRUE,Entertainment,FALSE,3.3,None,None,TRUE,0.6
Lauren Garcia,Good,87.49,Front,Mathematics:82.00; Art:71.88; Physics:69.44; Chemistry:83.61; History:73.26; English Language:78.55; Geography:84.66; Biology:73.78,Low,High,TRUE,Not Specified,Needs Improvement,Moderate,Divorced,2385.27,Not Specified,TRUE,FALSE,TRUE,TRUE,TRUE,3.5,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Nicholas Ortiz,Average,92.47,Middle,Mathematics:57.12; Art:57.23; Physics:57.53; Chemistry:55.79; History:53.87; English Language:58.70; Geography:57.08; Biology:50.00,High,High,TRUE,Not Specified,Good,None,Single,3754.82,Shared,TRUE,TRUE,FALSE,TRUE,TRUE,3.9,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.9
Taylor Johnson,Average,80.42,Middle,Mathematics:73.64; Art:66.64; Physics:72.41; Chemistry:61.52; History:66.66; English Language:59.29; Geography:65.00; Biology:66.53,Low,High,FALSE,Moderate,Moderate,Moderate,Widowed,4208.82,Shared,TRUE,TRUE,FALSE,FALSE,FALSE,2.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.8
Christopher Wright,Good,91.42,Side,Mathematics:74.19; Art:72.81; Physics:71.90; Chemistry:71.33; History:67.73; English Language:68.11; Geography:78.81; Biology:83.69,Moderate,Low,TRUE,Not Specified,Needs Improvement,High,Separated,4021.67,Shared,FALSE,FALSE,FALSE,FALSE,FALSE,5.4,TRUE,TRUE,Gaming,FALSE,4,None,None,TRUE,1.9
Cassandra Payne,Average,80,Back,Mathematics:72.21; Art:80.13; Physics:76.36; Chemistry:72.58; History:72.27; English Language:73.75; Geography:86.18; Biology:78.09,Moderate,High,FALSE,Low,Moderate,None,Married,3897.16,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,5.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Maxwell Davis,Average,87.67,Front,Mathematics:64.79; Art:63.25; Physics:67.90; Chemistry:63.33; History:56.29; English Language:60.75; Geography:57.03; Biology:67.49,Low,Moderate,FALSE,Not Specified,Moderate,None,Married,4720.06,Shared,TRUE,TRUE,TRUE,TRUE,FALSE,4.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.6
Kenneth Rodriguez,Good,91.3,Front,Mathematics:72.62; Art:77.88; Physics:79.31; Chemistry:75.90; History:69.17; English Language:79.57; Geography:74.17; Biology:67.91,Moderate,High,TRUE,Moderate,Needs Improvement,Moderate,Separated,1419.53,Not Specified,FALSE,TRUE,TRUE,FALSE,FALSE,2.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.3
Rebecca Whitney,Good,89.14,Middle,Mathematics:90.58; Art:89.35; Physics:93.11; Chemistry:97.04; History:94.58; English Language:81.94; Geography:88.61; Biology:94.27,Low,Low,FALSE,Moderate,Good,Low,Married,3015.52,Temporary Shelter,TRUE,FALSE,FALSE,TRUE,FALSE,3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.8
Laura Thomas,Good,97.56,Front,Mathematics:81.27; Art:73.77; Physics:80.02; Chemistry:85.97; History:73.85; English Language:81.72; Geography:81.46; Biology:74.02,High,High,FALSE,Moderate,Needs Improvement,None,Widowed,4912.03,Shared,TRUE,TRUE,FALSE,FALSE,FALSE,4.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Harry Copeland,Average,90.7,Back,Mathematics:67.83; Art:68.99; Physics:67.03; Chemistry:59.08; History:68.79; English Language:72.13; Geography:64.77; Biology:61.25,High,Low,TRUE,Moderate,Moderate,None,Married,2647.3,Not Specified,FALSE,FALSE,TRUE,FALSE,TRUE,5.2,TRUE,TRUE,Entertainment,FALSE,2.2,None,None,FALSE,0
Gerald Diaz,Average,82.96,Front,Mathematics:60.24; Art:56.17; Physics:52.38; Chemistry:48.71; History:51.34; English Language:49.20; Geography:50.93; Biology:59.87,High,High,FALSE,Moderate,Moderate,None,Single,4872.53,Rented,TRUE,TRUE,FALSE,FALSE,TRUE,5.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.9
Lisa Morales,Average,86.5,Back,Mathematics:42.84; Art:59.57; Physics:50.30; Chemistry:57.11; History:46.15; English Language:58.82; Geography:55.21; Biology:53.87,High,High,FALSE,Not Specified,Moderate,Moderate,Widowed,1787.98,Temporary Shelter,TRUE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,Other,FALSE,2.5,None,None,TRUE,1.9
Richard Novak,Average,87.83,Back,Mathematics:76.27; Art:74.61; Physics:67.01; Chemistry:72.62; History:77.00; English Language:76.28; Geography:78.09; Biology:72.84,High,Low,FALSE,Moderate,Good,Low,Separated,4992.01,Shared,FALSE,TRUE,TRUE,FALSE,FALSE,4.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Noah Campbell,Average,89.15,Back,Mathematics:64.36; Art:58.93; Physics:52.13; Chemistry:70.62; History:56.85; English Language:58.88; Geography:62.85; Biology:62.73,Low,Low,TRUE,Low,Needs Improvement,Moderate,Single,2902.75,Shared,FALSE,TRUE,TRUE,FALSE,TRUE,4.4,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Matthew Stone,Average,99.51,Side,Mathematics:48.04; Art:45.60; Physics:56.77; Chemistry:53.06; History:49.11; English Language:50.94; Geography:44.15; Biology:37.15,Moderate,High,TRUE,High,Needs Improvement,High,Divorced,4469.32,Shared,TRUE,FALSE,FALSE,FALSE,TRUE,5.9,TRUE,TRUE,Entertainment,FALSE,1.7,None,None,TRUE,1.9
Mary Mcdonald,Average,90.27,Back,Mathematics:64.83; Art:59.19; Physics:57.51; Chemistry:62.34; History:53.23; English Language:51.33; Geography:65.07; Biology:56.63,Moderate,High,TRUE,Low,Good,Moderate,Widowed,2187.71,Rented,FALSE,TRUE,FALSE,TRUE,FALSE,4,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Tina Ruiz,Good,89.66,Side,Mathematics:65.13; Art:81.63; Physics:80.17; Chemistry:78.94; History:73.64; English Language:72.77; Geography:80.22; Biology:71.84,Low,High,TRUE,Moderate,Needs Improvement,None,Single,2145.16,Rented,FALSE,FALSE,TRUE,TRUE,FALSE,4.9,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Gregory Roach,Average,88.12,Middle,Mathematics:46.36; Art:56.35; Physics:51.04; Chemistry:55.75; History:60.13; English Language:60.63; Geography:57.98; Biology:57.59,Moderate,High,TRUE,Moderate,Moderate,Moderate,Divorced,4928.4,Rented,FALSE,FALSE,TRUE,FALSE,FALSE,2.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Rachel Baker,Good,95.15,Front,Mathematics:69.12; Art:73.05; Physics:65.43; Chemistry:80.05; History:70.97; English Language:78.91; Geography:78.63; Biology:78.66,Moderate,Moderate,TRUE,Not Specified,Needs Improvement,Moderate,Widowed,3319.96,Not Specified,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.1
Brittany Bean,Average,75.37,Front,Mathematics:63.79; Art:68.97; Physics:65.33; Chemistry:66.84; History:59.36; English Language:71.95; Geography:70.12; Biology:61.27,Low,High,FALSE,Low,Needs Improvement,Low,Widowed,672.92,Rented,TRUE,TRUE,FALSE,TRUE,TRUE,4.4,FALSE,TRUE,Other,TRUE,3.4,Positive,Sports,FALSE,0
Sarah Savage,Average,77.46,Front,Mathematics:77.25; Art:82.17; Physics:68.08; Chemistry:76.96; History:76.98; English Language:79.62; Geography:72.62; Biology:80.82,Low,Moderate,TRUE,Moderate,Good,None,Single,3300.42,Shared,TRUE,TRUE,FALSE,FALSE,TRUE,5.9,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.6
Ellen Quinn,Good,85.07,Side,Mathematics:86.86; Art:87.02; Physics:80.67; Chemistry:74.44; History:92.63; English Language:87.81; Geography:89.18; Biology:87.01,Moderate,Moderate,TRUE,Low,Moderate,High,Divorced,3094.94,Temporary Shelter,FALSE,TRUE,FALSE,TRUE,TRUE,4,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Brian Santiago,Average,78.45,Side,Mathematics:59.06; Art:61.97; Physics:60.87; Chemistry:61.28; History:63.39; English Language:62.37; Geography:65.72; Biology:66.55,Low,Low,TRUE,Moderate,Moderate,High,Single,3946.38,Rented,FALSE,TRUE,TRUE,FALSE,FALSE,2.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Rebecca Vasquez,Average,79.47,Back,Mathematics:67.12; Art:75.56; Physics:71.76; Chemistry:65.58; History:60.36; English Language:68.63; Geography:61.92; Biology:71.69,Low,Low,FALSE,Moderate,Good,Moderate,Divorced,3927.27,Rented,TRUE,TRUE,TRUE,FALSE,TRUE,3.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.7
Susan Lewis,Average,83.67,Front,Mathematics:52.97; Art:55.83; Physics:61.54; Chemistry:62.17; History:64.23; English Language:64.18; Geography:61.14; Biology:63.85,Low,Low,FALSE,Moderate,Needs Improvement,Moderate,Married,3831.97,Not Specified,FALSE,FALSE,FALSE,FALSE,TRUE,4.9,FALSE,TRUE,Education,TRUE,3.5,Neutral,None,TRUE,1.7
April Valentine,Average,93.48,Front,Mathematics:51.23; Art:50.18; Physics:50.93; Chemistry:62.23; History:56.32; English Language:46.04; Geography:62.36; Biology:50.91,Moderate,Low,TRUE,Moderate,Good,High,Married,1774.74,Shared,FALSE,FALSE,TRUE,FALSE,FALSE,2.9,TRUE,TRUE,Entertainment,TRUE,1.3,Positive,Sports,TRUE,1.8
Julia Thomas,Average,80.53,Front,Mathematics:48.13; Art:46.11; Physics:50.47; Chemistry:58.94; History:61.16; English Language:45.77; Geography:47.57; Biology:50.05,High,High,TRUE,High,Needs Improvement,Moderate,Divorced,1494.82,Temporary Shelter,TRUE,FALSE,TRUE,TRUE,FALSE,5.8,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.7
Jonathan Alvarez,Good,93.51,Front,Mathematics:85.32; Art:81.60; Physics:87.24; Chemistry:76.64; History:84.46; English Language:83.85; Geography:76.14; Biology:83.66,Moderate,Low,FALSE,Not Specified,Good,Moderate,Widowed,2899.66,Rented,TRUE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Ashley Savage,Average,93.84,Back,Mathematics:48.38; Art:52.68; Physics:57.29; Chemistry:50.30; History:54.17; English Language:55.23; Geography:53.37; Biology:61.81,Low,High,TRUE,Not Specified,Moderate,Low,Single,2359.09,Rented,TRUE,TRUE,TRUE,FALSE,FALSE,6,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
John Leon,Average,84.56,Back,Mathematics:51.46; Art:56.76; Physics:56.93; Chemistry:49.38; History:54.12; English Language:52.25; Geography:45.77; Biology:57.23,Low,Moderate,TRUE,Low,Good,High,Separated,4493.96,Rented,TRUE,FALSE,TRUE,TRUE,TRUE,4.9,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Kenneth Williams,Average,85.53,Middle,Mathematics:47.17; Art:47.98; Physics:42.14; Chemistry:53.81; History:50.62; English Language:53.75; Geography:50.96; Biology:45.75,Moderate,Moderate,TRUE,High,Needs Improvement,Low,Widowed,2790.62,Shared,TRUE,TRUE,TRUE,TRUE,FALSE,4.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Bryan Wallace,Average,76.17,Middle,Mathematics:70.85; Art:67.28; Physics:69.01; Chemistry:75.37; History:62.10; English Language:55.28; Geography:77.00; Biology:66.96,Moderate,High,TRUE,High,Good,High,Married,4159.4,Temporary Shelter,TRUE,FALSE,TRUE,TRUE,TRUE,2.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1
Gregory Spencer,Good,90.83,Front,Mathematics:86.51; Art:92.26; Physics:100.00; Chemistry:85.68; History:100.00; English Language:93.29; Geography:86.74; Biology:89.98,Moderate,Low,FALSE,Moderate,Moderate,Moderate,Single,1203.73,Temporary Shelter,TRUE,FALSE,FALSE,FALSE,TRUE,3.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Kristopher Mcclain,Good,75.7,Middle,Mathematics:94.83; Art:84.58; Physics:89.86; Chemistry:89.14; History:89.13; English Language:88.48; Geography:87.29; Biology:91.84,High,Low,TRUE,Moderate,Needs Improvement,Low,Married,2316.32,Shared,FALSE,TRUE,FALSE,TRUE,TRUE,5.5,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Cassandra Sanchez,Average,82.27,Back,Mathematics:71.43; Art:72.78; Physics:78.40; Chemistry:80.73; History:75.27; English Language:68.66; Geography:81.94; Biology:73.96,Low,Moderate,TRUE,Not Specified,Good,Moderate,Widowed,717.17,Owned,TRUE,FALSE,TRUE,FALSE,TRUE,4.2,FALSE,TRUE,Education,FALSE,3.2,None,None,TRUE,1
Stephanie Hogan,Average,99.94,Back,Mathematics:70.37; Art:64.39; Physics:60.73; Chemistry:74.21; History:66.89; English Language:55.06; Geography:65.07; Biology:66.43,High,High,TRUE,Low,Good,High,Married,2342.92,Owned,FALSE,TRUE,TRUE,FALSE,FALSE,2.2,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Robert Abbott,Average,97.57,Side,Mathematics:68.92; Art:72.32; Physics:74.90; Chemistry:69.19; History:71.15; English Language:69.11; Geography:69.51; Biology:63.60,Moderate,Low,FALSE,Not Specified,Needs Improvement,High,Divorced,4584.73,Shared,FALSE,TRUE,FALSE,TRUE,FALSE,4.7,FALSE,TRUE,Work,TRUE,3.8,None,Entertainment,FALSE,0
Angela Johnson,Average,76.95,Front,Mathematics:82.72; Art:81.59; Physics:79.24; Chemistry:74.95; History:78.88; English Language:78.50; Geography:71.39; Biology:77.62,Low,Moderate,FALSE,Low,Moderate,High,Separated,4554.24,Temporary Shelter,TRUE,FALSE,TRUE,TRUE,FALSE,2.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Nancy Bailey,Good,97.29,Back,Mathematics:77.22; Art:69.73; Physics:72.93; Chemistry:73.56; History:79.99; English Language:84.60; Geography:75.97; Biology:78.80,Low,Low,FALSE,Moderate,Needs Improvement,Moderate,Married,1059.22,Not Specified,TRUE,FALSE,FALSE,TRUE,TRUE,3.6,FALSE,TRUE,Other,FALSE,2.4,None,None,TRUE,1
Russell Garrett,Average,90.73,Back,Mathematics:60.81; Art:54.80; Physics:71.64; Chemistry:68.78; History:58.00; English Language:64.26; Geography:59.97; Biology:61.31,Low,Moderate,FALSE,High,Good,None,Single,4159.43,Rented,TRUE,TRUE,FALSE,FALSE,FALSE,5.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.9
Shannon Pham,Average,95.42,Back,Mathematics:49.98; Art:62.43; Physics:64.45; Chemistry:55.13; History:54.60; English Language:52.04; Geography:40.32; Biology:63.70,Moderate,High,TRUE,High,Needs Improvement,High,Single,3736.24,Owned,TRUE,TRUE,FALSE,TRUE,FALSE,2.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Ms. Tiffany Lucero,Needs Improvement,86.92,Middle,Mathematics:30.42; Art:27.69; Physics:37.16; Chemistry:30.75; History:27.84; English Language:37.63; Geography:25.70; Biology:34.37,High,High,FALSE,High,Needs Improvement,Moderate,Single,1467.95,Not Specified,FALSE,TRUE,TRUE,FALSE,TRUE,2.6,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Amanda Peterson,Average,93.63,Side,Mathematics:40.02; Art:39.53; Physics:42.28; Chemistry:39.54; History:44.86; English Language:46.64; Geography:56.18; Biology:39.15,Low,Low,TRUE,High,Moderate,High,Divorced,4884.53,Not Specified,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,TRUE,Entertainment,TRUE,1,Positive,Other,FALSE,0
Tara Rios,Average,86.82,Front,Mathematics:74.42; Art:71.64; Physics:80.74; Chemistry:75.43; History:78.24; English Language:75.10; Geography:73.40; Biology:72.40,Moderate,Low,FALSE,Not Specified,Good,Moderate,Single,1025.45,Rented,TRUE,FALSE,FALSE,TRUE,TRUE,3.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Emily Glover,Average,85.9,Side,Mathematics:57.02; Art:56.24; Physics:57.21; Chemistry:58.60; History:64.84; English Language:58.61; Geography:58.89; Biology:60.33,Low,Moderate,FALSE,Low,Good,None,Single,2520.66,Rented,FALSE,TRUE,TRUE,FALSE,TRUE,3.5,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Tammy Cordova,Good,95.5,Middle,Mathematics:96.23; Art:91.14; Physics:97.47; Chemistry:96.38; History:93.87; English Language:93.73; Geography:87.75; Biology:93.01,Moderate,High,TRUE,Low,Moderate,Low,Separated,2548.88,Rented,FALSE,FALSE,TRUE,FALSE,TRUE,5.2,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Christopher Jordan,Good,96.57,Side,Mathematics:92.25; Art:90.79; Physics:81.71; Chemistry:97.88; History:100.00; English Language:92.23; Geography:97.90; Biology:96.40,High,Low,FALSE,Not Specified,Moderate,None,Divorced,2983.99,Temporary Shelter,FALSE,TRUE,FALSE,TRUE,FALSE,5.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Brendan Taylor,Average,79.25,Back,Mathematics:41.77; Art:42.66; Physics:41.21; Chemistry:42.54; History:33.52; English Language:43.04; Geography:36.39; Biology:37.49,High,High,TRUE,High,Good,Moderate,Single,1566.52,Rented,TRUE,TRUE,TRUE,TRUE,FALSE,4.3,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.1
Nathan Lee,Average,78.71,Middle,Mathematics:34.00; Art:41.65; Physics:44.57; Chemistry:35.79; History:45.43; English Language:45.08; Geography:36.93; Biology:48.27,High,Moderate,TRUE,Not Specified,Moderate,Moderate,Single,3883.61,Shared,TRUE,FALSE,FALSE,FALSE,TRUE,5.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.6
Shelly Brown,Average,95.02,Front,Mathematics:51.60; Art:55.96; Physics:63.54; Chemistry:50.17; History:53.03; English Language:62.09; Geography:62.01; Biology:54.80,High,Moderate,FALSE,Moderate,Moderate,High,Widowed,1105.75,Owned,FALSE,FALSE,TRUE,FALSE,FALSE,3.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.3
Robert Evans,Average,99.57,Middle,Mathematics:62.93; Art:62.78; Physics:67.02; Chemistry:68.23; History:58.32; English Language:63.55; Geography:59.29; Biology:69.30,Moderate,Low,TRUE,Moderate,Good,Low,Divorced,1302.23,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,3.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Daniel Patterson,Good,88.22,Front,Mathematics:91.98; Art:83.66; Physics:90.83; Chemistry:90.20; History:92.53; English Language:82.31; Geography:96.43; Biology:94.93,High,Moderate,TRUE,Moderate,Good,Low,Single,1557.02,Not Specified,TRUE,FALSE,FALSE,TRUE,TRUE,5.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Frances Baldwin,Average,77.09,Front,Mathematics:52.41; Art:54.51; Physics:56.18; Chemistry:53.99; History:49.90; English Language:61.55; Geography:47.73; Biology:51.41,Low,Low,TRUE,Not Specified,Good,Low,Married,3881.4,Owned,FALSE,TRUE,TRUE,TRUE,TRUE,2.7,FALSE,TRUE,Work,FALSE,3.5,None,None,FALSE,0
Matthew Alvarez,Average,78.65,Middle,Mathematics:46.60; Art:45.35; Physics:44.09; Chemistry:39.81; History:43.18; English Language:41.71; Geography:40.32; Biology:42.67,High,High,FALSE,Moderate,Moderate,High,Separated,1995.38,Shared,TRUE,TRUE,FALSE,TRUE,FALSE,2.7,FALSE,TRUE,Work,TRUE,2.5,Neutral,Sports,FALSE,0
Nancy Montgomery DDS,Good,98.18,Front,Mathematics:93.11; Art:100.00; Physics:94.66; Chemistry:93.90; History:86.03; English Language:92.28; Geography:94.03; Biology:97.04,High,Moderate,FALSE,Low,Moderate,Moderate,Single,4826.63,Rented,FALSE,FALSE,TRUE,FALSE,TRUE,2.5,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.7
Terry Le,Average,86.13,Front,Mathematics:62.53; Art:60.74; Physics:59.42; Chemistry:55.48; History:58.04; English Language:49.78; Geography:53.10; Biology:58.42,Moderate,Moderate,FALSE,Moderate,Needs Improvement,Low,Separated,3824.38,Rented,TRUE,FALSE,TRUE,TRUE,FALSE,4.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Daniel Lewis,Average,93.56,Middle,Mathematics:69.06; Art:67.81; Physics:63.99; Chemistry:65.51; History:76.64; English Language:72.11; Geography:71.42; Biology:69.64,Low,Low,FALSE,Not Specified,Moderate,Moderate,Divorced,1515.14,Temporary Shelter,TRUE,TRUE,TRUE,TRUE,FALSE,3.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Meghan Mcintyre,Average,93.62,Side,Mathematics:55.20; Art:56.26; Physics:56.71; Chemistry:54.74; History:56.29; English Language:50.39; Geography:48.52; Biology:52.15,High,Moderate,TRUE,Moderate,Moderate,Moderate,Divorced,1995.39,Rented,FALSE,FALSE,TRUE,TRUE,TRUE,4.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Eric Tate,Good,81.29,Front,Mathematics:92.54; Art:93.84; Physics:98.80; Chemistry:93.94; History:98.04; English Language:95.98; Geography:93.09; Biology:91.15,High,High,TRUE,Not Specified,Moderate,None,Divorced,1592.9,Rented,TRUE,TRUE,FALSE,FALSE,FALSE,4.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
William Miller,Average,99.69,Middle,Mathematics:61.62; Art:64.64; Physics:68.33; Chemistry:69.73; History:62.52; English Language:62.01; Geography:71.04; Biology:70.38,Moderate,Moderate,FALSE,Low,Needs Improvement,None,Married,3926.12,Rented,FALSE,TRUE,TRUE,FALSE,FALSE,2.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Mackenzie Green,Average,94.98,Front,Mathematics:60.81; Art:52.79; Physics:58.73; Chemistry:59.05; History:59.46; English Language:63.63; Geography:53.75; Biology:63.86,High,Moderate,FALSE,Not Specified,Good,High,Married,2674.4,Owned,FALSE,TRUE,FALSE,TRUE,TRUE,4.4,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Matthew Strong,Good,82.57,Front,Mathematics:83.50; Art:90.88; Physics:88.07; Chemistry:81.98; History:85.61; English Language:88.52; Geography:90.88; Biology:85.52,Low,High,FALSE,Not Specified,Moderate,Low,Married,4019.59,Owned,FALSE,TRUE,FALSE,FALSE,FALSE,4.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.8
Matthew Snyder,Average,89.46,Front,Mathematics:43.30; Art:42.36; Physics:43.91; Chemistry:43.89; History:49.04; English Language:57.52; Geography:55.06; Biology:48.72,Moderate,Low,TRUE,Moderate,Needs Improvement,High,Widowed,4762.7,Not Specified,FALSE,FALSE,FALSE,FALSE,TRUE,2.5,TRUE,TRUE,Gaming,FALSE,2.6,None,None,FALSE,0
Cathy Ortiz,Average,86.08,Front,Mathematics:51.45; Art:60.23; Physics:60.84; Chemistry:55.40; History:52.19; English Language:71.41; Geography:56.02; Biology:66.21,Low,High,FALSE,High,Moderate,None,Separated,994.85,Not Specified,TRUE,TRUE,FALSE,TRUE,TRUE,2.3,FALSE,TRUE,Education,FALSE,3.4,None,None,TRUE,1.1
Lauren Charles,Average,94.86,Side,Mathematics:78.42; Art:63.97; Physics:61.81; Chemistry:69.32; History:73.41; English Language:73.15; Geography:75.92; Biology:70.00,High,High,TRUE,Moderate,Good,High,Divorced,4682.09,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,4.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.3
